sample	representative_id	representative_name	cluster_id	representative_length_bp	filtered_hsp_count	raw_hsp_bp	merged_covered_bp	coverage_percent	weighted_pident	max_pident	best_bitscore	best_evalue	merged_interval_count	assigned_70pct
ZBE002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	7	6203	5837	16.811152	97.888272	100.000000	4697.000000	0.0	4	False
ZBE002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	21	98086	97490	99.835127	99.992822	100.000000	34550.000000	0.0	9	True
ZBE002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	11	15930	15192	70.167660	99.454011	100.000000	14958.000000	0.0	2	True
ZBE002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	18	30342	28677	26.854392	99.472757	100.000000	18334.000000	0.0	5	False
ZBE002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	42	36321	35468	10.463000	98.975929	100.000000	7688.000000	0.0	32	False
ZBE002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1284	1284	2.940907	97.118000	97.118000	2167.000000	0.0	1	False
ZBE002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	7	6285	5842	13.665497	98.647485	100.000000	6137.000000	0.0	3	False
ZBE_001_SECOND_NEW_assembly	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	22	23403	22484	30.609217	99.038650	100.000000	5419.000000	0.0	15	False
ZBE_001_SECOND_NEW_assembly	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	5804	5804	7.576133	99.706972	100.000000	4791.000000	0.0	1	False
ZBE_001_SECOND_NEW_assembly	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	24	34151	32345	12.986726	99.645677	100.000000	8499.000000	0.0	10	False
ZBE_001_SECOND_NEW_assembly	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	16059	16057	10.724113	99.725924	100.000000	13496.000000	0.0	5	False
ZBE_001_SECOND_NEW_assembly	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	2	3365	3365	9.691541	99.108108	99.722000	4730.000000	0.0	2	False
ZBE_001_SECOND_NEW_assembly	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	97407	97407	99.750131	99.992030	100.000000	133000.000000	0.0	5	True
ZBE_001_SECOND_NEW_assembly	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	14085	14082	65.040876	99.971393	100.000000	15710.000000	0.0	1	False
ZBE_001_SECOND_NEW_assembly	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	12	19313	18394	17.224943	98.130873	100.000000	6874.000000	0.0	10	False
ZBE_001_SECOND_NEW_assembly	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	28	28557	28541	8.419547	98.977433	100.000000	5921.000000	0.0	22	False
ZBE_001_SECOND_NEW_assembly	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBE_001_SECOND_NEW_assembly	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	5	5756	5752	13.454971	98.974877	100.000000	4879.000000	0.0	3	False
ZBE_002_SECOND_NEW_assembly	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	23	17510	17497	23.820026	99.526075	100.000000	4920.000000	0.0	15	False
ZBE_002_SECOND_NEW_assembly	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	5	7204	7204	9.403595	98.917142	100.000000	4735.000000	0.0	4	False
ZBE_002_SECOND_NEW_assembly	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	25	28242	27788	11.157061	99.872527	100.000000	7605.000000	0.0	11	False
ZBE_002_SECOND_NEW_assembly	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	17074	17074	11.403345	99.765750	100.000000	17171.000000	0.0	4	False
ZBE_002_SECOND_NEW_assembly	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	5	4920	4920	14.170099	98.272363	100.000000	4695.000000	0.0	4	False
ZBE_002_SECOND_NEW_assembly	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	15	97098	97084	99.419361	99.982433	100.000000	47689.000000	0.0	6	True
ZBE_002_SECOND_NEW_assembly	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	9	14282	14274	65.927671	99.748064	100.000000	14958.000000	0.0	3	False
ZBE_002_SECOND_NEW_assembly	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	17	29415	27923	26.148314	99.313203	100.000000	30025.000000	0.0	8	False
ZBE_002_SECOND_NEW_assembly	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	34	34802	34517	10.182456	99.034593	100.000000	7540.000000	0.0	25	False
ZBE_002_SECOND_NEW_assembly	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1282	1282	2.936326	97.114000	97.114000	2163.000000	0.0	1	False
ZBE_002_SECOND_NEW_assembly	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	4949	4949	11.576608	99.232118	100.000000	4769.000000	0.0	4	False
ZBF001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	24	19336	17939	24.421755	99.275939	100.000000	5419.000000	0.0	12	False
ZBF001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	15	74684	72801	95.029305	99.769458	100.000000	86250.000000	0.0	4	True
ZBF001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	29	24476	23083	9.267973	99.473011	100.000000	7513.000000	0.0	12	False
ZBF001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	14	9371	8981	5.998210	99.156919	100.000000	3701.000000	0.0	8	False
ZBF001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	7	11794	11560	33.293972	99.431862	100.000000	9376.000000	0.0	4	False
ZBF001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	7667	6833	6.997368	99.817397	100.000000	3009.000000	0.0	5	False
ZBF001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	11	12567	12051	55.660247	99.665491	100.000000	8988.000000	0.0	5	False
ZBF001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	17	31582	30949	28.981992	97.714047	100.000000	22519.000000	0.0	12	False
ZBF001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	41	36395	35356	10.429960	98.829548	100.000000	7858.000000	0.0	27	False
ZBF001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	3	3332	3255	7.455337	99.910216	100.000000	3818.000000	0.0	2	False
ZBF001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	9	8760	7754	18.138012	98.926954	100.000000	3807.000000	0.0	3	False
ZBF002.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	8	6440	6430	8.753659	99.611682	100.000000	3175.000000	0.0	7	False
ZBF002.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBF002.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	12	18708	17568	7.053665	99.957060	100.000000	12392.000000	0.0	6	False
ZBF002.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	6	5598	5074	3.388812	99.892887	100.000000	3421.000000	0.0	5	False
ZBF002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBF002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	7	11167	10105	10.348076	99.892277	100.000000	11169.000000	0.0	5	False
ZBF002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	1	820	820	3.787354	100.000000	100.000000	1515.000000	0.0	1	False
ZBF002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	2	1257	1257	1.177110	100.000000	100.000000	1515.000000	0.0	2	False
ZBF002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	26	31462	30308	8.940809	99.767927	100.000000	12375.000000	0.0	20	False
ZBF002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBF002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	1	1361	1361	3.183626	99.706000	99.706000	2492.000000	0.0	1	False
ZBF003.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	20	17096	16184	22.032537	99.181055	100.000000	4012.000000	0.0	13	False
ZBF003.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	6718	6718	8.769205	99.241107	99.849000	7439.000000	0.0	3	False
ZBF003.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	33	253762	249062	100.000000	99.753704	100.000000	83297.000000	0.0	1	True
ZBF003.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	7	7353	7353	4.910905	99.116044	100.000000	4043.000000	0.0	6	False
ZBF003.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	4145	4145	11.938020	98.480047	99.583000	3744.000000	0.0	3	False
ZBF003.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	8	18388	18155	18.591719	99.989083	100.000000	10037.000000	0.0	2	False
ZBF003.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	3	4452	4452	20.562561	99.932468	100.000000	4143.000000	0.0	2	False
ZBF003.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	8	4521	3825	3.581897	99.292289	100.000000	2715.000000	0.0	3	False
ZBF003.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	23	26664	26111	7.702701	99.478828	100.000000	7686.000000	0.0	19	False
ZBF003.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1286	1286	2.945488	97.123000	97.123000	2170.000000	0.0	1	False
ZBF003.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	3	4255	4255	9.953216	99.882573	100.000000	4148.000000	0.0	3	False
ZBK001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	14	15056	15038	20.472398	99.289327	100.000000	4012.000000	0.0	11	False
ZBK001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	6718	6718	8.769205	99.256055	99.849000	7439.000000	0.0	3	False
ZBK001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	25	249165	246462	98.956083	99.830169	100.000000	83299.000000	0.0	2	True
ZBK001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	16729	16651	11.120832	99.611306	100.000000	8769.000000	0.0	6	False
ZBK001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	4145	4145	11.938020	98.504257	99.583000	3744.000000	0.0	3	False
ZBK001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	8	18388	18155	18.591719	99.989083	100.000000	10037.000000	0.0	2	False
ZBK001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	13831	13747	63.493603	99.956447	100.000000	10972.000000	0.0	2	False
ZBK001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	4	3828	3826	3.582833	99.268741	100.000000	2715.000000	0.0	3	False
ZBK001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	21	27260	26712	7.879995	99.508500	100.000000	7686.000000	0.0	18	False
ZBK001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1286	1286	2.945488	97.201000	97.201000	2176.000000	0.0	1	False
ZBK001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	3	4255	4255	9.953216	99.882573	100.000000	4148.000000	0.0	3	False
ZBN002.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	12	10304	10293	14.012661	99.543868	100.000000	3515.000000	0.0	11	False
ZBN002.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	3	7851	7772	10.145022	98.280444	100.000000	8010.000000	0.0	2	False
ZBN002.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	15	24377	24300	9.756607	99.647273	100.000000	10360.000000	0.0	10	False
ZBN002.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	5	11497	11419	7.626496	99.965302	100.000000	10538.000000	0.0	4	False
ZBN002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBN002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	15	89772	88454	90.581766	99.941993	100.000000	56054.000000	0.0	5	True
ZBN002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	3	10115	10038	46.362755	99.970420	100.000000	12741.000000	0.0	2	False
ZBN002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	10	8361	8152	7.633888	97.751480	100.000000	3731.000000	0.0	9	False
ZBN002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	27	18442	17341	5.115566	98.606543	100.000000	4032.000000	0.0	19	False
ZBN002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZBN002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	1	1013	1013	2.369591	99.704000	99.704000	1855.000000	0.0	1	False
ZBW003.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	29	23111	21710	29.555510	99.415925	100.000000	5424.000000	0.0	17	False
ZBW003.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	7	8547	7652	9.988383	98.958743	100.000000	5629.000000	0.0	3	False
ZBW003.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	25	24327	22045	8.851210	99.547854	100.000000	9579.000000	0.0	13	False
ZBW003.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	16	151675	149452	99.815666	99.967018	100.000000	159900.000000	0.0	4	True
ZBW003.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	9	6033	5064	14.584833	98.508227	100.000000	3722.000000	0.0	4	False
ZBW003.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	10	14208	13890	14.224125	99.823948	100.000000	7208.000000	0.0	6	False
ZBW003.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	10	14725	14287	65.987714	99.776065	100.000000	14958.000000	0.0	4	False
ZBW003.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	25	47210	44581	41.747591	98.650728	100.000000	30166.000000	0.0	12	False
ZBW003.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	45	45510	40905	12.066906	99.123300	100.000000	11271.000000	0.0	24	False
ZBW003.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	3	1987	1246	2.853871	98.087483	99.852000	1243.000000	0.0	1	False
ZBW003.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	7	6432	6278	14.685380	99.316122	100.000000	4071.000000	0.0	4	False
ZCC001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	26	30346	28284	38.505207	98.889418	100.000000	5952.000000	0.0	16	False
ZCC001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	5	7066	6845	8.934982	99.589455	100.000000	4233.000000	0.0	2	False
ZCC001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	21	35128	33494	13.448057	99.803569	100.000000	8641.000000	0.0	10	False
ZCC001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	9	7022	6702	4.476117	99.544257	100.000000	4043.000000	0.0	8	False
ZCC001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	3732	3015	8.683506	99.303561	99.721000	3744.000000	0.0	3	False
ZCC001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	98115	97577	99.924220	99.982537	100.000000	62126.000000	0.0	4	True
ZCC001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	5824	4619	21.333888	99.965361	100.000000	4143.000000	0.0	3	False
ZCC001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	6	9744	8539	7.996292	99.343364	100.000000	5413.000000	0.0	3	False
ZCC001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	28	32568	32245	9.512220	98.955954	100.000000	8207.000000	0.0	23	False
ZCC001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	0	0	0	0.000000	0.000000	0.000000	0.000000		0	False
ZCC001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	6	5186	4456	10.423392	99.884295	100.000000	4148.000000	0.0	3	False
ZCC002.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	26	19405	18167	24.732149	99.381660	100.000000	6545.000000	0.0	14	False
ZCC002.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	5	7637	7411	9.673798	98.913214	100.000000	5011.000000	0.0	3	False
ZCC002.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	25	30194	28752	11.544114	99.890746	100.000000	10360.000000	0.0	10	False
ZCC002.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	8	17929	17422	11.635766	99.765764	100.000000	23885.000000	0.0	2	False
ZCC002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	6	5992	5837	16.811152	97.830601	100.000000	4697.000000	0.0	4	False
ZCC002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	98925	97651	100.000000	99.983687	100.000000	47825.000000	0.0	1	True
ZCC002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	10	15728	15273	70.541776	99.453346	100.000000	14958.000000	0.0	2	True
ZCC002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	19	31399	29061	27.213987	99.372693	100.000000	30166.000000	0.0	7	False
ZCC002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	35	35277	32012	9.443486	98.886025	100.000000	7688.000000	0.0	27	False
ZCC002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1284	1284	2.940907	97.118000	97.118000	2167.000000	0.0	1	False
ZCC002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	5	5649	5494	12.851462	98.495211	100.000000	6137.000000	0.0	3	False
ZCC003.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	14	13218	13123	17.865360	99.213344	100.000000	3707.000000	0.0	10	False
ZCC003.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	5	8031	7877	10.282082	99.377349	100.000000	3794.000000	0.0	3	False
ZCC003.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	25	252534	248980	99.967076	99.717714	100.000000	74808.000000	0.0	3	True
ZCC003.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	8	7430	7353	4.910905	99.125111	100.000000	3738.000000	0.0	6	False
ZCC003.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	3	4139	4139	11.920740	98.501969	99.583000	3733.000000	0.0	3	False
ZCC003.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	9	19040	18884	19.338256	99.889666	100.000000	10037.000000	0.0	4	False
ZCC003.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	4	4529	4452	20.562561	99.933877	100.000000	3838.000000	0.0	2	False
ZCC003.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	4	3827	3825	3.581897	99.268343	100.000000	2715.000000	0.0	3	False
ZCC003.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	28	29568	29018	8.560261	99.262720	100.000000	7686.000000	0.0	24	False
ZCC003.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	1	1286	1286	2.945488	97.201000	97.201000	2176.000000	0.0	1	False
ZCC003.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	4	4332	4255	9.953216	99.884660	100.000000	3843.000000	0.0	3	False
ZCE002.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	41	70940	67002	91.215030	99.797065	100.000000	19734.000000	0.0	7	True
ZCE002.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	4	7507	7504	9.795194	98.867630	100.000000	5001.000000	0.0	3	False
ZCE002.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	22	21691	20694	8.308775	99.230151	100.000000	7677.000000	0.0	11	False
ZCE002.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	8	15373	15278	10.203836	99.980590	100.000000	16054.000000	0.0	3	False
ZCE002.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	6426	6423	18.498891	98.599613	99.952000	4697.000000	0.0	3	False
ZCE002.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	11	13230	12998	13.310668	99.803659	100.000000	7123.000000	0.0	5	False
ZCE002.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	7	17359	17259	79.714563	99.493007	100.000000	16205.000000	0.0	3	True
ZCE002.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	16	43680	42645	39.934636	98.736295	100.000000	33375.000000	0.0	8	False
ZCE002.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	23	29860	29700	8.761450	99.286686	100.000000	9297.000000	0.0	18	False
ZCE002.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	2	9921	9921	22.723317	99.979852	100.000000	12971.000000	0.0	2	False
ZCE002.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	7	8939	8848	20.697076	99.060204	100.000000	5040.000000	0.0	4	False
ZCG001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	24	21569	20582	28.019876	99.197838	100.000000	5419.000000	0.0	15	False
ZCG001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	8	11180	10207	13.323500	99.642203	100.000000	6863.000000	0.0	3	False
ZCG001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	40	254036	248897	99.933751	99.852351	100.000000	83922.000000	0.0	3	True
ZCG001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	17	75545	74685	49.880450	98.607606	100.000000	39489.000000	0.0	10	False
ZCG001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	5	4735	3993	11.500245	98.923011	100.000000	3744.000000	0.0	3	False
ZCG001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	13	18773	18155	18.591719	99.989307	100.000000	7197.000000	0.0	2	False
ZCG001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	3	4452	4452	20.562561	99.932468	100.000000	4143.000000	0.0	2	False
ZCG001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	12	9138	8441	7.904520	99.212193	100.000000	5419.000000	0.0	6	False
ZCG001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	38	33682	29649	8.746405	99.302318	100.000000	7686.000000	0.0	22	False
ZCG001.contigs	SEQ__MN082782.1_pPA2047__00001	pPA2047_44	S05	43660	3	1928	1186	2.716445	98.703457	100.000000	1232.000000	0.0	1	False
ZCG001.contigs	SEQ__pHdC_pae_OL780449.1__00001	pHdC_pae	S06	42750	3	4248	4248	9.936842	99.905691	100.000000	4148.000000	0.0	3	False
ZCH001.contigs	SEQ__ZDA002_KPC_2__00001	pZDA002_73	C01	73455	21	24902	24801	33.763529	98.963919	100.000000	7376.000000	0.0	18	False
ZCH001.contigs	SEQ__ZCU001_KPC_2__00001	pZCU001_77	C02	76609	6	47942	47716	62.285110	99.941574	100.000000	31852.000000	0.0	2	False
ZCH001.contigs	SEQ__CP166596.1_pM25992_249_IncFIB_IncHI1B_blaNDM-5__00001	pM25992_249	C03	249062	15	14279	14262	5.726285	99.075608	100.000000	2494.000000	0.0	13	False
ZCH001.contigs	SEQ__CBO001_OXA_48L__00001	pCBO001_150	C04	149728	7	7527	7446	4.973018	98.724683	100.000000	5049.000000	0.0	5	False
ZCH001.contigs	SEQ__pWW19C-KPC2_CP080110.1__00001	pWW19C-KPC2	C05	34721	4	11094	11094	31.951845	99.666481	99.915000	9302.000000	0.0	4	False
ZCH001.contigs	SEQ__PQ241463.1__00001	PQ241463.1	C06	97651	9	5670	5635	5.770550	99.823622	100.000000	1528.000000	0.0	5	False
ZCH001.contigs	SEQ__PAD003_KPC_2__00001	pPAD003_22	S01	21651	5	11031	11006	50.833680	99.573831	100.000000	12704.000000	0.0	4	False
ZCH001.contigs	SEQ__CP166597.1_pM25992_10_IncFIB_pQil_IncFII_K_blaKPC-2___00001	pM25992_107	S03	106787	20	34223	33311	31.193872	98.004080	100.000000	12205.000000	0.0	16	False
ZCH001.contigs	SEQ__VLP001_OXA_439__00001	pVLP001_339	S04	338985	41	34608	33769	9.961798	98.783618	100.000000	4026.000000	0.0	28	False
